ID	baseMean	baseMean.untrt	baseMean.C15Dx	C15Dx/untrt	log2(C15Dx/untrt)	pval	padj	untrt_1	untrt_2	C15Dx_1	C15Dx_2	untrt_1_norm	untrt_2_norm	C15Dx_1_norm	C15Dx_2_norm
ENSMUSG00000009640	1113.634717	1225.032862	1002.236571	0.818130355	-0.289597364	0.000323556	0.001643083	1140	1145	1168	995	1257.85	1192.21	947.89	1056.59
ENSMUSG00000009646	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000009647	548.7718507	535.9980423	561.5456591	1.047663638	0.067175601	0.553143159	0.890513794	495	505	676	541	546.17	525.82	548.61	574.49
ENSMUSG00000009654	6.464384491	8.119986295	4.808782688	0.592215616	-0.755805561	0.4324425	0.764518901	10	5	4	6	11.03	5.21	3.25	6.37
ENSMUSG00000009670	0.54131944	0.551690434	0.530948447	0.962402851	-0.055287178	1	1	1	0	0	1	1.1	0	0	1.06
ENSMUSG00000009681	411.6542513	623.9506336	199.3578689	0.319509042	-1.646071337	1.50E-40	7.52E-39	561	604	244	189	619	628.9	198.02	200.7
ENSMUSG00000009687	248.7191845	388.9987851	108.4395838	0.278765868	-1.842874168	4.80E-33	1.87E-31	355	371	122	111	391.7	386.3	99.01	117.87
ENSMUSG00000009731	302.4687583	205.0128372	399.9246794	1.950729939	0.964014063	2.34E-08	2.15E-07	164	220	525	352	180.95	229.07	426.06	373.79
ENSMUSG00000009733	359.7878228	253.9813473	465.5942983	1.83318304	0.874350843	6.00E-12	7.60E-11	232	242	573	439	255.98	251.98	465.02	466.17
ENSMUSG00000009734	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000009739	1.680966328	2.14461365	1.217319007	0.567616926	-0.817010486	0.89614113	1	2	2	3	0	2.21	2.08	2.43	0
ENSMUSG00000009741	5268.404786	5371.255686	5165.553887	0.96170322	-0.056336346	0.323582438	0.629174658	4894	5131	6261	4944	5399.95	5342.57	5081.09	5250.02
ENSMUSG00000009772	51.75773767	74.26119497	29.25428036	0.393937646	-1.343960801	3.08E-05	0.000188475	61	78	42	23	67.31	81.22	34.08	24.42
ENSMUSG00000009828	1098.20468	1276.457231	919.952128	0.720707365	-0.472514506	1.17E-08	1.11E-07	1153	1230	1117	879	1272.2	1280.72	906.5	933.41
ENSMUSG00000009863	6040.337653	5923.97661	6156.698695	1.039284774	0.055591021	0.329775585	0.637879238	5257	5808	7700	5711	5800.47	6047.48	6248.9	6064.49
ENSMUSG00000009876	2.56636331	4.196005171	0.936721449	0.223241252	-2.163324451	0.360184768	0.676058124	1	7	1	1	1.1	7.29	0.81	1.06
ENSMUSG00000009894	401.9518942	365.6642697	438.2395187	1.198475091	0.261199924	0.024863804	0.07988093	358	323	554	402	395.01	336.32	449.6	426.88
ENSMUSG00000009900	2.909509652	2.603081955	3.215937349	1.235434536	0.305018567	0.989425181	1	0	5	4	3	0	5.21	3.25	3.19
ENSMUSG00000009905	544.065791	457.4323353	630.6992467	1.378781511	0.463393858	1.43E-05	9.22E-05	396	459	781	591	436.94	477.93	633.82	627.58
ENSMUSG00000009907	3517.927888	3287.164971	3748.690805	1.140402395	0.189542974	0.002528957	0.010620804	2982	3154	4660	3499	3290.28	3284.05	3781.8	3715.58
ENSMUSG00000009927	25633.6055	24858.38949	26408.82152	1.062370574	0.087287092	0.113357981	0.282644063	22953	23425	31910	25352	25325.9	24390.88	25896.43	26921.21
ENSMUSG00000009941	10.93526474	12.37813955	9.492389932	0.766867258	-0.382951222	0.593994855	0.928085289	13	10	9	11	14.34	10.41	7.3	11.68
ENSMUSG00000009995	1452.175074	1375.506284	1528.843864	1.111477193	0.152478346	0.080120562	0.213805738	1174	1398	1928	1406	1295.37	1455.64	1564.66	1493.03
ENSMUSG00000010021	4.231314042	4.840917734	3.621710351	0.748145403	-0.418609407	0.836373701	1	5	4	5	3	5.52	4.16	4.06	3.19
ENSMUSG00000010025	856.5507224	670.0674694	1043.033975	1.556610376	0.638407879	2.44E-12	3.18E-11	621	629	1262	1000	685.2	654.94	1024.17	1061.9
ENSMUSG00000010044	9.56075206	7.475073732	11.64643039	1.55803552	0.639728124	0.448895311	0.785585697	6	8	13	12	6.62	8.33	10.55	12.74
ENSMUSG00000010045	996.2747834	1003.508533	989.0410335	0.985583082	-0.020950603	0.824124288	1	897	977	1231	922	989.73	1017.28	999.01	979.07
ENSMUSG00000010047	1621.177543	1131.004034	2111.351052	1.866793565	0.900562399	9.09E-33	3.46E-31	1046	1064	2585	2001	1154.14	1107.87	2097.85	2124.86
ENSMUSG00000010048	9093.726206	9634.238686	8553.213727	0.887793422	-0.171704076	0.009728076	0.034973948	8351	9656	10484	8097	9214.33	10054.14	8508.25	8598.18
ENSMUSG00000010051	219.8068999	139.3143075	300.2994924	2.155553854	1.108058607	2.14E-12	2.81E-11	144	115	375	279	158.89	119.74	304.33	296.27
ENSMUSG00000010054	1634.749885	1548.955608	1720.544162	1.110776934	0.151569125	0.035445119	0.107982638	1361	1533	2195	1563	1501.7	1596.21	1781.34	1659.74
ENSMUSG00000010057	697.313554	592.2011808	802.4259272	1.354988732	0.438280855	7.21E-06	4.85E-05	511	596	987	757	563.83	620.57	801	803.86
ENSMUSG00000010064	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000010066	2.18600676	1.561849173	2.810164346	1.799254624	0.847399366	0.777604029	1	0	3	3	3	0	3.12	2.43	3.19
ENSMUSG00000010067	718.4716789	680.1924885	756.7508692	1.112553993	0.153875353	0.12144	0.298253539	595	676	915	726	656.51	703.87	742.56	770.94
ENSMUSG00000010080	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010086	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010095	13539.72313	14410.15522	12669.29105	0.879191852	-0.185750079	0.002043913	0.008791658	12566	14363	15772	11808	13865.08	14955.23	12799.7	12538.88
ENSMUSG00000010097	7088.013658	6421.742981	7754.284335	1.207504623	0.272028712	2.55E-06	1.83E-05	5929	6052	9503	7342	6541.95	6301.54	7712.12	7796.45
ENSMUSG00000010110	3438.292937	3767.457564	3109.128309	0.825259012	-0.277081106	8.98E-06	5.95E-05	3410	3623	3725	3009	3762.53	3772.39	3023.01	3195.25
ENSMUSG00000010122	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010136	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010142	190.504391	231.9835204	149.0252616	0.642395897	-0.638465417	0.000134581	0.000732282	211	222	188	137	232.81	231.15	152.57	145.48
ENSMUSG00000010154	627.8846363	515.8575203	739.9117523	1.434333558	0.520380565	2.22E-07	1.83E-06	450	514	935	679	496.52	535.19	758.8	721.03
ENSMUSG00000010175	4.158316388	2.696304084	5.620328693	2.084456544	1.059671296	0.442356346	0.777152931	3	2	6	6	3.31	2.08	4.87	6.37
ENSMUSG00000010205	5182.31008	5119.536616	5245.083545	1.024523104	0.034952519	0.698189707	1	4517	5047	6211	5132	4983.97	5255.1	5040.51	5449.65
ENSMUSG00000010277	11055.77235	10737.28942	11374.25528	1.059322781	0.083142252	0.137094521	0.328811651	9821	10217	13957	10756	10836.3	10638.28	11326.75	11421.76
ENSMUSG00000010290	1414.442334	1325.410457	1503.474211	1.134346122	0.181860915	0.020091756	0.066249873	1187	1288	1838	1427	1309.71	1341.11	1491.62	1515.33
ENSMUSG00000010307	11.27894159	15.59506003	6.962823144	0.4464762	-1.163344821	0.097015284	0.24959485	16	13	8	7	17.65	13.54	6.49	7.43
ENSMUSG00000010311	10.37795566	10.17137782	10.58453349	1.040619441	0.057442565	1	1	9	10	13	10	9.93	10.41	10.55	10.62
ENSMUSG00000010342	7.983857428	7.537221818	8.430493039	1.118514652	0.161584155	0.945885712	1	8	6	9	9	8.83	6.25	7.3	9.56
ENSMUSG00000010358	2003.96516	1902.738923	2105.191398	1.106400554	0.145873784	0.037745339	0.113970961	1722	1830	2613	1968	1900.02	1905.46	2120.57	2089.81
ENSMUSG00000010362	66.20914042	74.93718158	57.48109927	0.767057128	-0.382594066	0.167349999	0.385313368	66	74	71	54	72.82	77.05	57.62	57.34
ENSMUSG00000010376	5263.411337	5190.788747	5336.033927	1.027981331	0.039814065	0.490586116	0.833587254	4833	4849	6583	5019	5332.64	5048.94	5342.41	5329.66
ENSMUSG00000010392	1557.668551	1611.172331	1504.164771	0.933584038	-0.0991482	0.17778824	0.40196275	1470	1537	1824	1439	1621.97	1600.37	1480.26	1528.07
ENSMUSG00000010406	3522.988514	3788.546602	3257.430426	0.859810046	-0.217910129	0.0008575	0.004009644	3385	3690	4186	2936	3734.94	3842.15	3397.13	3117.73
ENSMUSG00000010435	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010453	2516.88231	2324.598689	2709.165931	1.16543382	0.220867083	0.00102925	0.004736009	2079	2262	3353	2540	2293.93	2355.27	2721.11	2697.22
ENSMUSG00000010461	2.628511396	4.320301343	0.936721449	0.216818544	-2.205439939	0.217828351	0.471311239	5	3	1	1	5.52	3.12	0.81	1.06
ENSMUSG00000010476	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010492	33.0996397	25.54891954	40.65035986	1.591079411	0.670005843	0.082402571	0.218520346	18	30	57	33	19.86	31.24	46.26	35.04
ENSMUSG00000010505	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000010517	3038.981711	3069.300242	3008.66318	0.980244011	-0.028787172	0.7169814	1	2773	2957	3815	2751	3059.68	3078.93	3096.05	2921.28
ENSMUSG00000010529	1.061935831	1.592923216	0.530948447	0.333317037	-1.585033034	0.683969921	0.992451293	1	2	0	1	1.1	2.08	0	1.06
ENSMUSG00000010538	110.3691349	86.98114899	133.7571209	1.537771372	0.620841027	0.003475467	0.014086249	85	77	170	122	93.79	80.17	137.96	129.55
ENSMUSG00000010554	3756.56405	3932.723745	3580.404355	0.91041339	-0.135406319	0.046345524	0.135394348	3719	3613	4435	3354	4103.47	3761.97	3599.21	3561.6
ENSMUSG00000010592	7.378644317	5.454756254	9.302532381	1.705398362	0.770108776	0.578554361	0.914526062	8	2	19	3	8.83	2.08	15.42	3.19
ENSMUSG00000010601	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010607	733.7735089	604.1132097	863.4338081	1.429258282	0.51526665	7.83E-08	6.82E-07	509	621	1068	810	561.62	646.61	866.73	860.14
ENSMUSG00000010608	7841.162873	8095.114732	7587.211015	0.937257996	-0.093481866	0.270034118	0.550560142	7742	7345	9298	7184	8542.37	7647.85	7545.75	7628.67
ENSMUSG00000010609	2771.878184	2114.760723	3428.995646	1.621457978	0.697291635	1.75E-25	4.94E-24	1877	2073	4160	3279	2071.05	2158.48	3376.03	3481.96
ENSMUSG00000010651	8.59255587	9.130145034	8.054966706	0.882238637	-0.180759152	0.939341793	1	9	8	12	6	9.93	8.33	9.74	6.37
ENSMUSG00000010660	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010663	3540.637072	3747.659362	3333.614783	0.889519153	-0.168902424	0.007789398	0.028780882	3309	3692	4150	3107	3651.09	3844.23	3367.92	3299.31
ENSMUSG00000010721	187.3172164	180.2407687	194.3936641	1.078522165	0.109055826	0.524579729	0.862690773	171	165	237	185	188.68	171.8	192.34	196.45
ENSMUSG00000010751	35.07094779	46.75410604	23.38778955	0.500229638	-0.999337556	0.006398925	0.024291133	47	40	21	28	51.86	41.65	17.04	29.73
ENSMUSG00000010755	5301.481251	5144.890944	5458.071558	1.060872158	0.085250812	0.149830582	0.353483141	4579	5030	6783	5096	5052.38	5237.4	5504.72	5411.43
ENSMUSG00000010760	38.9834839	39.03043996	38.93652785	0.997593875	-0.003475487	0.96617364	1	33	40	41	42	36.41	41.65	33.27	44.6
ENSMUSG00000010796	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000010797	4.735953775	5.975372645	3.496534906	0.585157632	-0.773102779	0.602136266	0.935858148	8	3	6	2	8.83	3.12	4.87	2.12
ENSMUSG00000010803	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010825	0.525782419	0.520616391	0.530948447	1.019845813	0.028351053	1	1	0	1	0	1	0	1.04	0	1.06
ENSMUSG00000010830	5.574287068	6.309544778	4.839029357	0.766937953	-0.382818229	0.849946653	1	2	10	8	3	2.21	10.41	6.49	3.19
ENSMUSG00000010841	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010911	1078.026789	1046.991213	1109.062366	1.059285266	0.08309116	0.315018138	0.617496171	956	998	1375	1038	1054.83	1039.15	1115.88	1102.25
ENSMUSG00000010914	2247.267959	2043.917673	2450.618245	1.198980897	0.261808673	0.000494299	0.002416832	1926	1885	3128	2225	2125.11	1962.72	2538.52	2362.72
ENSMUSG00000010936	2966.923766	2900.062712	3033.78482	1.046110075	0.065034664	0.364722786	0.682169821	2554	2864	3644	2929	2818.03	2982.09	2957.27	3110.3
ENSMUSG00000011008	4.48645621	5.882150516	3.090761904	0.525447606	-0.92838118	0.496810954	0.837897218	5	6	5	2	5.52	6.25	4.06	2.12
ENSMUSG00000011034	1.743101425	0.520616391	2.96558646	5.696298677	2.510024794	0.30579916	0.603045182	0	1	6	1	0	1.04	4.87	1.06
ENSMUSG00000011052	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000011096	1652.781194	1794.024833	1511.537556	0.842539929	-0.247183036	0.014899186	0.050930264	1524	1831	1816	1459	1681.55	1906.5	1473.77	1549.31
ENSMUSG00000011114	4612.282749	4363.79974	4860.765759	1.113883782	0.155598716	0.010355221	0.03691568	4004	4139	5977	4587	4417.94	4309.66	4850.61	4870.92
ENSMUSG00000011118	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000011148	120.1584981	176.4645155	63.85248063	0.361843175	-1.466563533	2.28E-12	2.98E-11	150	180	71	66	165.51	187.42	57.62	70.09
ENSMUSG00000011154	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000011158	2085.71211	2174.452301	1996.971918	0.91837927	-0.122838017	0.083530243	0.220722082	1955	2105	2485	1862	2157.11	2191.8	2016.69	1977.25
ENSMUSG00000011171	10.51314033	14.03321085	6.993069813	0.498322863	-1.004847328	0.20914064	0.456506565	16	10	12	4	17.65	10.41	9.74	4.25
ENSMUSG00000011179	26252.63311	29435.19776	23070.06845	0.783757889	-0.351520036	7.08E-11	8.36E-10	27127	27793	28713	21507	29931.41	28938.98	23301.92	22838.22
ENSMUSG00000011254	870.4804217	1110.296032	630.6648112	0.568015009	-0.815999042	2.74E-19	5.70E-18	1033	1038	794	581	1139.79	1080.8	644.37	616.96
ENSMUSG00000011256	17.27404711	18.71875837	15.82933585	0.845640268	-0.241884017	0.730126195	1	16	19	22	13	17.65	19.78	17.85	13.8
ENSMUSG00000011257	16126.9875	17484.42276	14769.55224	0.844726328	-0.243444078	5.74E-06	3.91E-05	16102	16521	17733	14265	17766.64	17202.21	14391.15	15147.96
ENSMUSG00000011263	120.477057	196.9626413	43.99147266	0.223349323	-2.162626211	2.54E-22	6.24E-21	173	195	60	37	190.88	203.04	48.69	39.29
ENSMUSG00000011267	99.5606057	110.1368625	88.98434887	0.807943379	-0.307673903	0.176659164	0.399975748	93	113	112	82	102.61	117.66	90.89	87.08
ENSMUSG00000011305	0.681618219	0.551690434	0.811546004	1.471016995	0.556813915	1	1	1	0	2	0	1.1	0	1.62	0
ENSMUSG00000011306	1925.168134	1940.440821	1909.895447	0.984258539	-0.022890771	0.751088287	1	1729	1895	2362	1792	1907.75	1973.14	1916.87	1902.92
ENSMUSG00000011349	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000011350	0.801627636	1.072306825	0.530948447	0.495146011	-1.014074079	0.93739353	1	1	1	0	1	1.1	1.04	0	1.06
ENSMUSG00000011382	286.7410477	180.7924592	392.6896362	2.172046545	1.119055019	2.34E-15	3.78E-14	172	165	481	372	189.78	171.8	390.35	395.03
ENSMUSG00000011427	689.8846979	584.8111822	794.9582135	1.359341678	0.442908131	4.14E-06	2.88E-05	558	532	1000	733	615.69	553.94	811.55	778.37
ENSMUSG00000011463	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000011486	0.999309171	0	1.998618342	Inf	Inf	0.356088834	0.670916007	0	0	1	3	0	0	0.81	3.19
ENSMUSG00000011589	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000011632	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000011658	873.7211467	732.1991172	1015.243176	1.386567058	0.471517391	1.65E-07	1.38E-06	677	689	1238	966	746.99	717.41	1004.69	1025.79
ENSMUSG00000011751	95.50460998	132.8417501	58.16746983	0.437870397	-1.191424179	3.68E-07	2.95E-06	120	128	74	53	132.41	133.28	60.05	56.28
ENSMUSG00000011752	5275.654761	3486.372586	7064.936935	2.026443463	1.018949925	1.66E-55	1.24E-53	3244	3259	8444	6853	3579.37	3393.38	6852.69	7277.18
ENSMUSG00000011831	2944.897493	3683.040276	2206.75471	0.599166597	-0.738970897	3.63E-29	1.21E-27	3374	3499	2756	2050	3722.81	3643.27	2236.62	2176.89
ENSMUSG00000011832	281.5207623	285.2494048	277.7921198	0.973856965	-0.038218202	0.762274726	1	233	301	330	271	257.09	313.41	267.81	287.77
ENSMUSG00000011837	650.943572	703.6278685	598.2592756	0.850249546	-0.234041765	0.017827007	0.059701082	612	703	739	562	675.27	731.99	599.73	596.79
ENSMUSG00000011877	2478.96721	2466.912903	2491.021517	1.009772787	0.014030703	0.873200994	1	2152	2458	3047	2363	2374.48	2559.35	2472.78	2509.26
ENSMUSG00000011884	1680.910704	1719.327592	1642.493815	0.955311729	-0.065956517	0.411182508	0.738751946	1583	1625	2072	1510	1746.65	1692	1681.52	1603.46
ENSMUSG00000011958	5193.733199	5008.365153	5379.101244	1.074023375	0.103025392	0.087086315	0.228520474	4575	4772	6591	5094	5047.97	4968.76	5348.9	5409.3
ENSMUSG00000011960	3651.228334	3649.899629	3652.557039	1.000728077	0.001050012	0.979541565	1	3363	3447	4410	3509	3710.67	3589.13	3578.92	3726.2
ENSMUSG00000012017	2.33196313	4.258153257	0.405773002	0.095293189	-3.391483091	0.121856645	0.299100056	3	5	1	0	3.31	5.21	0.81	0
ENSMUSG00000012042	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000012076	1068.176039	936.6134005	1199.738677	1.280932642	0.357194613	2.22E-05	0.000138849	872	875	1465	1140	962.15	911.08	1188.91	1210.56
ENSMUSG00000012114	2033.930148	2084.689773	1983.170522	0.951302466	-0.072023977	0.327495534	0.634946557	1814	2082	2345	1943	2001.53	2167.85	1903.08	2063.27
ENSMUSG00000012117	2057.054435	1886.99664	2227.112231	1.180241758	0.239082408	0.000651952	0.003121558	1651	1875	2780	2070	1821.68	1952.31	2256.1	2198.13
ENSMUSG00000012123	58.77457132	11.76430103	105.7848416	8.992020973	3.1686454	2.13E-19	4.47E-18	10	12	122	106	11.03	12.49	99.01	112.56
ENSMUSG00000012126	135.7175982	138.5761728	132.8590236	0.958743635	-0.060783	0.755946159	1	137	121	139	144	151.16	125.99	112.8	152.91
ENSMUSG00000012187	0.525782419	0.520616391	0.530948447	1.019845813	0.028351053	1	1	0	1	0	1	0	1.04	0	1.06
ENSMUSG00000012211	0.744205941	0.551690434	0.936721449	1.697911349	0.763761135	1	1	1	0	1	1	1.1	0	0.81	1.06
ENSMUSG00000012282	1.077020228	0	2.154040455	Inf	Inf	0.271577383	0.552568102	0	0	4	1	0	0	3.25	1.06
ENSMUSG00000012296	1401.330962	1440.287373	1362.374552	0.94590467	-0.080233301	0.294920757	0.587410459	1265	1426	1680	1282	1395.78	1484.8	1363.4	1361.35
ENSMUSG00000012350	28.03445915	6.923383298	49.14553501	7.098485364	2.827511223	1.02E-08	9.74E-08	5	8	57	49	5.52	8.33	46.26	52.03
ENSMUSG00000012396	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000012405	3492.036391	3353.304161	3630.768622	1.082743601	0.114691646	0.546379194	0.881845409	3301	2943	4109	3698	3642.26	3064.35	3334.64	3926.89
ENSMUSG00000012422	4619.665748	4459.127045	4780.204451	1.072004543	0.10031102	0.087022209	0.22840994	3989	4338	6031	4394	4401.39	4516.87	4894.43	4665.97
ENSMUSG00000012428	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000012429	1177.531597	1098.702891	1256.360304	1.143494128	0.193448957	0.023535894	0.076120758	995	1056	1475	1239	1097.86	1099.54	1197.03	1315.69
ENSMUSG00000012443	8905.243917	9383.096323	8427.391512	0.898146115	-0.154977925	0.006996001	0.026212927	8780	8719	10433	7899	9687.68	9078.51	8466.86	8387.92
ENSMUSG00000012483	2174.423043	2129.546849	2219.299237	1.042146238	0.059557737	0.347248194	0.661940874	2001	1970	2800	2040	2207.87	2051.23	2272.33	2166.27
ENSMUSG00000012519	173.8383745	180.8235332	166.8532158	0.922740602	-0.116002957	0.540660441	0.874994079	173	164	211	153	190.88	170.76	171.24	162.47
ENSMUSG00000012520	0.463194697	0.520616391	0.405773002	0.779408811	-0.359547855	1	1	0	1	1	0	0	1.04	0.81	0
ENSMUSG00000012535	6688.064549	6180.255923	7195.873176	1.164332556	0.219503179	0.000137405	0.000745894	5764	5763	8908	6745	6359.89	6000.62	7229.25	7162.49
ENSMUSG00000012609	1255.134502	1255.919884	1254.349119	0.998749311	-0.001805492	0.979517432	1	1179	1163	1525	1197	1300.89	1210.95	1237.61	1271.09
ENSMUSG00000012640	491.12299	475.2805158	506.9654642	1.066665784	0.093108211	0.401150984	0.729597092	451	435	620	481	497.62	452.94	503.16	510.77
ENSMUSG00000012705	1.415453167	0.551690434	2.2792159	4.131331195	2.046606721	0.498967074	0.838810435	1	0	3	2	1.1	0	2.43	2.12
ENSMUSG00000012777	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000012819	1.811346739	3.216920475	0.405773002	0.126137095	-2.986935487	0.249872764	0.522685327	3	3	1	0	3.31	3.12	0.81	0
ENSMUSG00000012848	62314.78827	62214.50911	62415.06743	1.003223658	0.004643276	0.943430915	1	53188	63139	78776	57350	58686.62	65742.4	63930.35	60899.79
ENSMUSG00000012889	0.744205941	0.551690434	0.936721449	1.697911349	0.763761135	1	1	1	0	1	1	1.1	0	0.81	1.06
ENSMUSG00000013033	778.227023	1052.298746	504.1552998	0.479099022	-1.061604227	1.91E-29	6.48E-28	909	1058	617	478	1002.97	1101.62	500.72	507.59
ENSMUSG00000013076	275.9878956	46.17134156	505.8044497	10.95494375	3.453510172	2.19E-88	3.18E-86	45	41	642	462	49.65	42.69	521.01	490.6
ENSMUSG00000013083	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000013089	534.0387336	559.0528914	509.0245759	0.910512375	-0.13524947	0.203018444	0.446095301	483	562	629	478	532.93	585.17	510.46	507.59
ENSMUSG00000013091	2.784747894	2.634155998	2.935339791	1.114337873	0.156186731	1	1	1	4	2	4	1.1	4.16	1.62	4.25
ENSMUSG00000013150	255.7477708	269.8642207	241.6313208	0.895381093	-0.159426241	0.504020566	0.844232416	207	299	305	222	228.4	311.33	247.52	235.74
ENSMUSG00000013155	450.927062	547.1642941	354.6898298	0.648232777	-0.625416125	4.62E-08	4.11E-07	469	554	441	331	517.49	576.84	357.89	351.49
ENSMUSG00000013158	0.733834948	0	1.467669895	Inf	Inf	0.516046557	0.855275759	0	0	1	2	0	0	0.81	2.12
ENSMUSG00000013160	4298.812119	4300.139841	4297.484398	0.999382475	-0.000891175	0.958011641	1	3614	4430	5247	4084	3987.62	4612.66	4258.18	4336.79
ENSMUSG00000013236	763.8812169	1051.078711	476.6837224	0.453518578	-1.140766445	2.13E-33	8.44E-32	920	1044	565	466	1015.11	1087.05	458.52	494.84
ENSMUSG00000013275	400.2043376	381.5471431	418.8615322	1.097797585	0.13461207	0.315712969	0.61838019	333	380	484	419	367.43	395.67	392.79	444.93
ENSMUSG00000013338	3.076130133	3.216920475	2.935339791	0.91246887	-0.132152754	1	1	3	3	2	4	3.31	3.12	1.62	4.25
ENSMUSG00000013353	0.786090614	1.041232782	0.530948447	0.509922907	-0.971648947	0.937146429	1	0	2	0	1	0	2.08	0	1.06
ENSMUSG00000013367	0.936721449	0	1.873442898	Inf	Inf	0.367549922	0.685650078	0	0	2	2	0	0	1.62	2.12
ENSMUSG00000013415	1765.413066	1664.508006	1866.318125	1.121243105	0.165099114	0.025796076	0.082493454	1511	1596	2269	1781	1667.21	1661.81	1841.4	1891.24
